,default_profile,favourites_count,followers_count,friends_count,location,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
277,True,34363,402,295,True,34862,False,2457,human,14.188848188848189,13.985754985754985,0.7338308457711443,5,40,0.5767575322812052,False,5,36,7.2
278,True,1440,20,192,True,2103,False,2300,bot,0.9143478260869565,0.6260869565217392,9.6,2,10,0.09433962264150944,False,2,9,4.5
279,True,870,24,101,True,1178,False,1846,human,0.638136511375948,0.4712892741061755,4.208333333333333,18,147,0.192,False,18,130,7.222222222222222
280,False,1317,206633,132781,True,207480,False,3602,human,57.60133259300389,0.36563020544142144,0.6425933902135671,26,160,0.60879339096207,False,26,135,5.1923076923076925
281,False,2757,208208,210496,True,435212,False,4202,human,103.57258448357925,0.6561161351737268,1.010989010989011,21,131,0.4972677595628415,False,21,111,5.285714285714286
282,True,601,26,36,True,891,False,4172,human,0.2135666347075743,0.1440556088207095,1.3846153846153846,1,1,0.41935483870967744,False,1,1,1.0
283,False,279,1992468,329,True,1236,True,2914,human,0.424159231297186,0.09574468085106383,0.00016512184888289297,10,96,0.9998349054118407,False,10,87,8.7
284,False,11576,401,206,True,29751,False,3316,human,8.97195416164053,3.4909529553679133,0.513715710723192,7,55,0.6606260296540363,False,7,49,7.0
285,False,2417,26,23,True,3540,False,3175,bot,1.1149606299212598,0.761259842519685,0.8846153846153846,1,1,0.5306122448979592,False,1,1,1.0
286,False,2447,6001,1371,True,17947,True,4087,human,4.391240518717886,0.5987276731098605,0.2284619230128312,21,160,0.814026044492675,False,21,140,6.666666666666667
287,True,1053,20,552,True,56,False,1996,human,0.028056112224448898,0.5275551102204409,27.6,1,1,0.03496503496503497,False,1,1,1.0
288,True,550,10,21,True,849,False,1341,human,0.6331096196868009,0.41014168530947054,2.1,1,1,0.3225806451612903,False,1,1,1.0
289,True,2228,14,88,True,3102,False,2992,bot,1.036764705882353,0.7446524064171123,6.285714285714286,1,1,0.13725490196078433,False,1,1,1.0
290,True,369,29,0,True,72,False,2737,bot,0.026306174643770552,0.13481914504932407,0.0,5,41,1.0,False,5,37,7.4
291,False,51,376,265,True,17592,False,3734,bot,4.711301553294055,0.013658275307980718,0.7047872340425532,20,151,0.5865834633385335,False,20,132,6.6
292,False,4584,90,386,True,1603,False,3237,human,0.4952116156935434,1.4161260426320668,4.288888888888889,3,29,0.18907563025210083,False,3,27,9.0
293,False,109724,6625,652,True,52749,False,4480,human,11.774330357142857,24.491964285714285,0.09841509433962264,15,107,0.9104026384499107,False,15,93,6.2
294,False,2,338,914,True,1285,False,3956,bot,0.3248230535894843,0.0005055611729019212,2.7041420118343193,25,160,0.26996805111821087,False,25,136,5.44
295,True,4720,2824886,101,True,3235,True,2917,human,1.109016112444292,1.6181007884813163,3.575365519174933e-05,16,107,0.9999642476230864,False,15,92,6.133333333333334
296,False,1,80284,0,True,3622,True,4040,human,0.8965346534653466,0.00024752475247524753,0.0,1,1,1.0,False,1,1,1.0
297,False,22970,620059,2627,True,287755,True,4880,human,58.966188524590166,4.706967213114754,0.0042366936049633985,16,158,0.995781180241727,False,18,140,7.777777777777778
298,False,1182,8637189,50,True,43368,True,3909,human,11.094397544128933,0.30237912509593246,5.788920446223881e-06,16,136,0.9999942111130652,False,16,121,7.5625
299,False,1666,130813,0,True,35842,False,3042,bot,11.782380013149243,0.5476660092044707,0.0,3,107,1.0,False,3,104,34.666666666666664
300,True,39715,258,2511,True,13914,False,2060,human,6.754368932038835,19.27912621359223,9.732558139534884,18,132,0.09317443120260022,False,18,115,6.388888888888889
301,False,6102,920,1431,True,1781,False,1357,human,1.3124539425202653,4.496683861459101,1.5554347826086956,18,146,0.3913228413441089,False,18,129,7.166666666666667
302,False,5996,776,1203,True,2421,True,2441,human,0.9918066366243343,2.45637034002458,1.550257731958763,10,63,0.39211723092470946,False,10,54,5.4
303,False,537,555,554,True,8532,False,3178,human,2.68470736312146,0.16897419760855883,0.9981981981981982,10,70,0.5004508566275925,False,10,61,6.1
304,False,10291,2510832,863,True,39887,True,4219,human,9.454136051196967,2.439203602749467,0.00034371076997584865,8,69,0.9996564073265265,False,8,62,7.75
305,True,23728,49406,6483,True,45866,True,4160,human,11.02548076923077,5.703846153846154,0.13121888029793952,19,108,0.8840022186834618,False,19,90,4.7368421052631575
306,False,3487,56807,6039,True,9233,True,3879,human,2.380252642433617,0.8989430265532353,0.10630732128082807,14,113,0.9039079655029755,False,16,98,6.125
307,False,9544,1454024,485,True,9561,False,3087,human,3.0971817298347912,3.0916747651441527,0.00033355708021325645,12,120,0.9996665541430132,False,12,109,9.083333333333334
308,False,7174,455,724,True,3691,False,682,human,5.412023460410557,10.519061583577713,1.591208791208791,20,159,0.38592027141645463,False,20,140,7.0
309,True,0,2,0,True,1380,False,1852,bot,0.7451403887688985,0.0,0.0,1,1,1.0,False,1,1,1.0
310,True,16,0,0,True,149,False,1250,human,0.1192,0.0128,2.303236456121974,3,18,0.0,False,3,16,5.333333333333333
311,True,6213,175,139,True,3231,False,1879,human,1.71953166577967,3.3065460351250664,0.7942857142857143,8,72,0.5573248407643312,False,8,65,8.125
312,False,3256,341,186,True,1580,False,4092,human,0.386119257086999,0.7956989247311828,0.5454545454545454,14,88,0.6470588235294118,False,14,75,5.357142857142857
313,True,16,0,0,True,176,False,1155,bot,0.1523809523809524,0.013852813852813853,2.303236456121974,5,24,0.0,False,5,20,4.0
314,False,82887,1452,1388,True,22753,False,2688,human,8.464657738095237,30.8359375,0.9559228650137741,16,147,0.5112676056338028,False,16,132,8.25
315,False,1205,908,266,True,990,False,2719,human,0.364104450165502,0.44317763883780803,0.29295154185022027,19,121,0.7734241908006815,False,19,103,5.421052631578948
316,True,13554,6018,3134,True,34155,True,2765,human,12.35262206148282,4.901989150090416,0.5207710202725158,15,108,0.6575611888111889,False,15,94,6.266666666666667
317,True,181,0,0,True,301,False,1374,human,0.2190684133915575,0.13173216885007277,2.303236456121974,28,137,0.0,False,28,110,3.9285714285714284
318,False,3204,347,757,True,1109,False,4204,human,0.2637963843958135,0.7621313035204567,2.1815561959654177,1,13,0.31431159420289856,False,1,13,13.0
319,True,1939,303,45,True,4939,False,2281,bot,2.165278386672512,0.850065760631302,0.1485148514851485,11,46,0.8706896551724138,False,11,36,3.272727272727273
320,False,15855,2590,4166,True,9025,False,4069,human,2.2179896780535757,3.8965347751290245,1.6084942084942084,10,90,0.3833629366489047,False,10,81,8.1
321,False,715,40377769,5853,True,17429,True,3868,human,4.505946225439503,0.18485005170630817,0.00014495600289357244,10,68,0.9998550650063038,False,10,59,5.9
322,False,589,600,492,True,45554,False,3735,human,12.196519410977242,0.15769745649263722,0.82,19,105,0.5494505494505495,False,19,87,4.578947368421052
323,False,2386,84,67,True,9189,False,3848,bot,2.387993762993763,0.6200623700623701,0.7976190476190477,26,128,0.5562913907284768,False,26,103,3.9615384615384617
324,False,25710,370,194,True,23452,False,2338,human,10.030795551753636,10.996578272027374,0.5243243243243243,2,19,0.6560283687943262,False,2,18,9.0
325,False,3,359,407,True,7331,False,3819,bot,1.9196124639958103,0.0007855459544383347,1.1337047353760445,19,117,0.46866840731070497,False,19,99,5.2105263157894735
326,False,93,122,0,True,220,False,3118,bot,0.07055805003207184,0.02982681205901219,0.0,11,121,1.0,False,11,111,10.090909090909092
327,False,54364,812,574,True,20416,False,2516,bot,8.114467408585055,21.60731319554849,0.7068965517241379,3,6,0.5858585858585859,False,3,4,1.3333333333333333
328,False,5605,997,622,True,11194,False,3359,human,3.332539446263769,1.6686513843405775,0.6238716148445336,2,10,0.6158122297714639,False,2,9,4.5
329,False,155,954,43,True,14107,False,3005,human,4.69450915141431,0.051580698835274545,0.04507337526205451,1,1,0.9568706118355065,False,1,1,1.0
330,True,3219,226,194,True,3270,False,3109,human,1.0517851399163718,1.0353811514956577,0.8584070796460177,17,125,0.5380952380952381,False,17,109,6.411764705882353
331,True,2530,90,110,True,3727,False,2633,bot,1.4154956323585264,0.9608811241929358,1.2222222222222223,1,1,0.45,False,1,1,1.0
332,False,2502,46,78,True,6730,False,3923,bot,1.7155238338006629,0.637777211317869,1.6956521739130435,1,1,0.3709677419354839,False,1,1,1.0
333,False,4316,151,192,True,8635,False,3721,human,2.320612738511153,1.1599032518140284,1.271523178807947,8,45,0.4402332361516035,False,8,38,4.75
334,False,4814,840,952,True,160456,False,4175,human,38.4325748502994,1.1530538922155689,1.1333333333333333,1,1,0.46875,False,1,1,1.0
335,True,1315,12,299,True,1894,False,3508,bot,0.5399087799315849,0.3748574686431015,24.916666666666668,1,1,0.03858520900321544,False,1,1,1.0
336,True,2368,16,0,True,3305,False,3304,bot,1.0003026634382566,0.7167070217917676,0.0,1,1,1.0,False,1,1,1.0
337,False,1273,122,673,True,1188,False,1124,human,1.0569395017793595,1.1325622775800712,5.516393442622951,10,64,0.15345911949685534,False,10,55,5.5
338,False,1179,1451835,851,True,27105,False,4053,human,6.687638786084382,0.2908956328645448,0.0005861547627657413,16,121,0.9994141886133686,False,16,106,6.625
339,False,2467,411,908,True,11922,False,3432,bot,3.4737762237762237,0.7188228438228438,2.2092457420924574,1,1,0.3115996967399545,False,1,1,1.0
340,False,1748,18,29,True,2977,False,3118,bot,0.9547787042976267,0.5606157793457345,1.6111111111111112,26,125,0.3829787234042553,False,26,100,3.8461538461538463
341,True,16352,5974,6585,True,15804,False,2990,human,5.28561872909699,5.468896321070234,1.1022765316370942,16,114,0.4756748148737957,False,16,99,6.1875
342,True,12,0,0,True,140,False,1155,bot,0.12121212121212122,0.01038961038961039,2.303236456121974,1,8,0.0,False,1,8,8.0
343,False,1818,174,263,True,30910,False,3295,human,9.380880121396055,0.5517450682852807,1.5114942528735633,5,39,0.39816933638443935,False,5,34,6.8
344,False,2556,66876,1722,True,25951,True,4164,human,6.232228626320845,0.6138328530259366,0.02574914767629643,16,80,0.9748972273244118,False,16,65,4.0625
345,True,10701,149,243,True,768,False,804,human,0.9552238805970149,13.309701492537313,1.6308724832214765,1,1,0.38010204081632654,False,1,1,1.0
346,True,682,251,51,True,1584,False,3798,human,0.41706161137440756,0.17956819378620326,0.20318725099601595,1,7,0.8311258278145696,False,1,7,7.0
347,True,667,18,168,True,121,False,4155,human,0.029121540312876053,0.1605294825511432,9.333333333333334,1,1,0.0967741935483871,False,1,1,1.0
348,False,2,42898,220,True,5544,False,3912,human,1.4171779141104295,0.0005112474437627812,0.00512844421651359,13,109,0.9948977225288742,False,15,95,6.333333333333333
349,False,9,417,1500,True,948,False,945,bot,1.0031746031746032,0.009523809523809525,3.597122302158273,1,1,0.21752738654147105,False,1,1,1.0
350,True,58,1175249,156,True,784,True,2912,human,0.2692307692307692,0.019917582417582416,0.00013273782832404026,2,23,0.9998672797886686,False,2,22,11.0
351,True,322,1,0,True,456,False,1158,bot,0.39378238341968913,0.27806563039723664,0.0,13,74,1.0,False,13,62,4.769230769230769
352,False,2685,167,108,True,3541,False,4140,bot,0.8553140096618358,0.6485507246376812,0.6467065868263473,1,1,0.6072727272727273,False,1,1,1.0
353,True,2331,116,573,True,3145,False,1488,bot,2.1135752688172045,1.5665322580645162,4.939655172413793,1,1,0.1683599419448476,False,1,1,1.0
354,False,11437,921032,619,True,35073,True,4040,human,8.681435643564356,2.830940594059406,0.0006720721972743618,11,133,0.9993283791804056,False,11,123,11.181818181818182
355,False,16872,727,4995,True,20544,False,1515,human,13.56039603960396,11.136633663366336,6.8707015130674005,5,29,0.1270534778049633,False,5,25,5.0
356,True,2732,3474,3573,True,1802,False,2867,human,0.6285315660969655,0.9529124520404604,1.028497409326425,18,144,0.4929757343550447,False,18,127,7.055555555555555
357,True,0,12,0,True,9741,False,1194,bot,8.158291457286433,0.0,0.0,18,123,1.0,False,18,106,5.888888888888889
358,True,1731,30,0,True,2557,False,2806,bot,0.9112615823235923,0.6168923734853885,0.0,1,1,1.0,False,1,1,1.0
359,True,481,18,0,True,83,False,2104,bot,0.03944866920152091,0.22861216730038023,0.0,9,59,1.0,False,9,51,5.666666666666667
360,False,7744,106623,2400,True,13597,True,4173,human,3.258327342439492,1.855739276300024,0.022509214709771814,22,160,0.9779862964695523,False,22,139,6.318181818181818
361,False,21199,17286,2382,True,67577,True,4191,human,16.12431400620377,5.058219995227869,0.13779937521693855,22,138,0.8788895668090299,False,22,117,5.318181818181818
362,True,251,16,0,True,422,False,3455,bot,0.12214182344428365,0.07264833574529667,0.0,1,1,1.0,False,1,1,1.0
363,False,1575,224,2250,True,1388,False,3291,human,0.42175630507444545,0.4785779398359161,10.044642857142858,1,1,0.09054163298302344,False,1,1,1.0
364,True,1605,4250,1256,True,10180,False,4487,human,2.268776465344328,0.35770002228660575,0.2955294117647059,13,84,0.7718852161278605,False,13,72,5.538461538461538
365,True,1468,131,337,True,3052,False,4014,human,0.7603388141504733,0.36571998006975587,2.572519083969466,3,17,0.2799145299145299,False,3,15,5.0
366,True,3605,23,48,True,3887,False,1750,bot,2.221142857142857,2.06,2.0869565217391304,6,59,0.323943661971831,False,6,54,9.0
367,False,4675,124,662,True,3179,False,4184,human,0.7597992351816444,1.1173518164435947,5.338709677419355,10,67,0.15776081424936386,False,10,58,5.8
368,True,3534,25,43,True,3719,False,1751,bot,2.1239291833238148,2.018275271273558,1.72,10,156,0.36764705882352944,False,10,147,14.7
369,False,2134,1268682,1423,True,25446,True,4109,human,6.192747627159893,0.5193477731808226,0.0011216364699743514,17,129,0.998879620188882,False,17,113,6.647058823529412
370,False,21258,11685270,16070,True,13630,True,2935,human,4.6439522998296425,7.242930153321976,0.0013752356599376822,1,1,0.9986266530158084,False,1,1,1.0
371,True,19599,345,1231,True,4447,False,1390,bot,3.1992805755395683,14.1,3.5681159420289856,3,13,0.21890862944162437,False,3,11,3.6666666666666665
372,False,33959,5508,6034,True,21340,False,4101,human,5.203608875883931,8.280663252865155,1.0954974582425563,20,154,0.47721365447929304,False,20,135,6.75
373,True,816,14,97,True,1060,False,2719,bot,0.3898492092681133,0.3001103346818683,6.928571428571429,1,1,0.12612612612612611,False,1,1,1.0
374,False,10651,702,849,True,4459,False,4067,human,1.0963855421686748,2.618883698057536,1.2094017094017093,6,70,0.4526112185686654,False,6,64,10.666666666666666
375,True,1362,12,0,True,1778,False,2734,bot,0.6503291880029262,0.4981711777615216,0.0,1,1,1.0,False,1,1,1.0
376,False,14492,3670687,1936,True,48605,True,3453,human,14.076165653055314,4.196930205618303,0.0005274217060730049,11,84,0.9994728563209455,False,10,74,7.4
377,False,227,311022,27,True,5281,True,3834,human,1.3774126238914972,0.05920709441836203,8.681057931593263e-05,17,130,0.9999131969561066,False,17,114,6.705882352941177
378,False,167,5715152,939,True,19278,False,3960,human,4.868181818181818,0.04217171717171717,0.00016430009210603673,8,72,0.9998357268979797,False,8,65,8.125
379,True,70,0,0,True,164,False,1445,human,0.11349480968858132,0.04844290657439446,2.303236456121974,6,39,0.0,False,6,34,5.666666666666667
380,True,0,620,0,True,114787,False,1893,bot,60.63761225567882,0.0,0.0,1,38,1.0,False,1,38,38.0
381,True,65357,190,672,True,27392,False,1295,human,21.15212355212355,50.46872586872587,3.536842105263158,1,1,0.22041763341067286,False,1,1,1.0
382,False,13406,108460,362,True,29017,True,3022,human,9.601919258769026,4.436135009927201,0.003337635994836806,24,160,0.9966734667622356,False,24,137,5.708333333333333
383,True,3219,37,0,True,3945,False,2431,bot,1.6227889757301521,1.3241464417935007,0.0,4,16,1.0,False,4,13,3.25
384,False,10850,1454004,848,True,3331,True,3953,human,0.8426511510245384,2.7447508221603845,0.0005832171025664303,3,25,0.9994171228413612,False,3,23,7.666666666666667
385,True,114,6,0,True,19,False,2909,bot,0.006531454107940873,0.03918872464764524,0.0,9,59,1.0,False,9,51,5.666666666666667
386,False,4,201,4,True,8747,False,2771,bot,3.15662215806568,0.001443522194153735,0.01990049751243781,14,84,0.9804878048780488,False,14,71,5.071428571428571
387,True,560,43,114,True,541,False,1301,bot,0.4158339738662567,0.4304381245196003,2.6511627906976742,10,73,0.27388535031847133,False,10,64,6.4
388,False,1202,41,361,True,727,False,2622,human,0.2772692601067887,0.4584286803966438,8.804878048780488,1,1,0.10199004975124377,False,1,1,1.0
389,False,2382,29,0,True,3933,False,3043,bot,1.2924745317121262,0.7827801511666119,0.0,1,22,1.0,False,1,22,22.0
390,False,569,7,582,True,296,False,3472,bot,0.08525345622119816,0.16388248847926268,83.14285714285714,7,47,0.011884550084889643,False,6,41,6.833333333333333
391,False,1431,147,243,True,3029,False,3854,human,0.7859366891541256,0.3713025428126622,1.653061224489796,1,1,0.3769230769230769,False,1,1,1.0
392,False,1166,536,403,True,12735,False,3428,human,3.714994165694282,0.3401400233372229,0.7518656716417911,5,42,0.5708200212992546,False,5,38,7.6
393,False,2422,115380,827,True,9215,True,3030,human,3.041254125412541,0.7993399339933993,0.0071676200381348585,10,110,0.9928833891245794,False,10,101,10.1
394,True,4687,23,214,True,2012,False,3235,bot,0.6219474497681607,1.448840803709428,9.304347826086957,1,47,0.0970464135021097,False,2,46,23.0
395,False,7571,84,99,True,12204,False,1873,human,6.5157501334757075,4.042178323545115,1.1785714285714286,1,1,0.45901639344262296,False,1,1,1.0
396,True,9703,111,1193,True,3518,False,1577,human,2.2308180088776157,6.152821813570069,10.747747747747749,1,3,0.08512269938650306,False,1,3,3.0
397,False,17665,320,677,True,2288,False,2713,human,0.8433468485071877,6.5112421673424254,2.115625,19,144,0.320962888665998,False,19,126,6.631578947368421
398,True,814,12,90,True,1209,False,3584,bot,0.3373325892857143,0.22712053571428573,7.5,1,1,0.11764705882352941,False,1,1,1.0
399,True,85781,1462,4983,True,32030,False,1317,human,24.320425208807897,65.1336370539104,3.408344733242134,4,19,0.22684251357641583,False,4,16,4.0
400,False,8,1275,585,True,21072,False,3810,bot,5.530708661417322,0.002099737532808399,0.4588235294117647,12,158,0.6854838709677419,False,12,147,12.25
401,True,5,826274,998,True,12990,True,3823,human,3.3978550876275175,0.0013078733978550876,0.0012078317846138207,23,132,0.9987936253130772,False,24,107,4.458333333333333
402,False,6119,29,172,True,3453,False,2005,bot,1.7221945137157106,3.051870324189526,5.931034482758621,1,1,0.14427860696517414,False,1,1,1.0
403,True,4879,143,602,True,1321,False,3376,human,0.3912914691943128,1.445201421800948,4.20979020979021,17,95,0.1919463087248322,False,17,79,4.647058823529412
404,False,5408,3763,559,True,6907,False,2486,human,2.7783588093322606,2.1753821399839097,0.1485516874833909,21,156,0.8706617306802407,False,21,136,6.476190476190476
405,False,6776,410619,209,True,80614,True,3984,human,20.234437751004016,1.7008032128514057,0.000508987650352273,20,159,0.9994912712862803,False,20,140,7.0
406,True,148,17,134,True,42,False,2453,bot,0.017121891561353443,0.060334284549531186,7.882352941176471,7,55,0.11258278145695365,False,7,49,7.0
407,True,436,829,58,True,51850,False,2387,bot,21.72182656053624,0.18265605362379556,0.06996381182147166,4,22,0.9346110484780158,False,4,19,4.75
408,True,77,2,0,True,197,False,1303,human,0.15118956254796623,0.059094397544128936,0.0,21,138,1.0,False,21,118,5.619047619047619
409,False,2272,19,0,True,3095,False,3482,bot,0.8888569787478461,0.652498564043653,0.0,1,1,1.0,False,1,1,1.0
410,False,8729,2375,996,True,12756,False,2774,human,4.598413842826243,3.1467195385724587,0.41936842105263156,16,128,0.7045387125482053,False,16,113,7.0625
411,False,113,835,2706,True,45254,False,3794,human,11.927780706378492,0.0297838692672641,3.2407185628742514,4,26,0.2358090934764191,False,4,23,5.75
412,True,0,348,0,True,1910,False,2413,human,0.791545793617903,0.0,0.0,27,160,1.0,False,27,134,4.962962962962963
413,True,33,24,0,True,228,False,1271,bot,0.17938630999213218,0.025963808025177025,0.0,13,88,1.0,False,13,76,5.846153846153846
414,False,2218,10,22,True,3155,False,3418,bot,0.9230544177881802,0.6489174956114687,2.2,1,1,0.3125,False,1,1,1.0
415,True,47,233,520,True,633,False,1948,bot,0.32494866529774125,0.024127310061601643,2.2317596566523603,1,1,0.3094289508632138,False,1,1,1.0
416,False,6570,77736,693,True,15759,True,4123,human,3.8222168324035897,1.5934998787290808,0.008914788514973758,17,120,0.991163982710477,False,17,104,6.117647058823529
417,False,4201,221,493,True,14165,False,4037,bot,3.5087936586574187,1.0406242259103295,2.230769230769231,9,101,0.30952380952380953,False,9,93,10.333333333333334
418,False,403,245196,234728,True,33854,False,4047,bot,8.365208796639486,0.09957993575488015,0.9573076232891238,21,160,0.5109058934331269,False,21,140,6.666666666666667
419,False,824,1472497,251,True,2601,True,4228,human,0.6151844843897823,0.19489120151371808,0.00017045875135908596,15,79,0.9998295702998747,False,14,65,4.642857142857143
420,False,1192,112,0,True,1989,False,4117,human,0.4831187758076269,0.28953121204760746,0.0,1,1,1.0,False,1,1,1.0
421,False,13706,4597,844,True,25752,False,4183,human,6.1563471192923735,3.276595744680851,0.18359799869480095,14,81,0.8448814556147767,False,14,68,4.857142857142857
422,True,16021,201,436,True,4630,False,1187,human,3.9005897219882057,13.497051390058973,2.1691542288557213,2,16,0.315541601255887,False,2,15,7.5
423,True,10014,29584,7385,True,9480,True,3266,human,2.90263319044703,3.0661359461114515,0.24962817739318552,13,140,0.8002380372744732,False,13,128,9.846153846153847
424,True,12,42,10,True,41283,False,1729,bot,23.87680740312319,0.006940427993059572,0.23809523809523808,4,22,0.8076923076923077,False,4,19,4.75
425,False,2318,10,0,True,3281,False,3199,bot,1.0256330103157236,0.7246014379493592,0.0,1,1,1.0,False,1,1,1.0
426,False,1278,9239,455,True,3738,False,3898,human,0.9589533093894305,0.32786044125192404,0.04924775408594004,25,152,0.9530637507736744,False,25,128,5.12
427,True,8,323680,3,True,5243,True,3588,human,1.4612597547380155,0.002229654403567447,9.268413247652001e-06,9,79,0.9999907316726551,False,9,71,7.888888888888889
428,False,13950,256234,938,True,23047,True,3791,human,6.079398575573728,3.6797678712740702,0.0036607163764371627,13,146,0.9963526355901887,False,13,134,10.307692307692308
429,False,1989,45,405,True,2489,False,4167,bot,0.5973122150227982,0.4773218142548596,9.0,8,42,0.1,False,8,35,4.375
430,False,27655,112720,87514,True,29366,False,2903,bot,10.115742335514984,9.526352049603858,0.7763839602555004,24,141,0.5629413586104258,False,24,118,4.916666666666667
431,False,201697,6583,6166,True,146585,False,1085,human,135.10138248847926,185.8958525345622,0.9366550205073675,18,111,0.516354223860695,False,18,94,5.222222222222222
432,False,19172,194,0,True,10345,False,2610,bot,3.9636015325670497,7.3455938697318,0.0,1,1,1.0,False,1,1,1.0
433,False,174,24023,945,True,8,False,3471,human,0.0023048112935753384,0.05012964563526361,0.0393373017524872,18,137,0.962151553989106,False,18,120,6.666666666666667
434,True,1021,61,129,True,1200,False,3977,human,0.3017349761126477,0.25672617550917776,2.1147540983606556,1,1,0.32105263157894737,False,1,1,1.0
435,False,3411,6934,6304,True,72607,False,1683,human,43.14141414141414,2.0267379679144386,0.9091433516008076,7,51,0.5237951352168001,False,7,45,6.428571428571429
436,False,13457,151,492,True,8593,False,4073,human,2.109747115148539,3.3039528602995336,3.2582781456953644,6,24,0.23483670295489892,False,6,19,3.1666666666666665
437,False,2027,20,29,True,2903,False,3840,bot,0.7559895833333333,0.5278645833333333,1.45,4,19,0.40816326530612246,False,4,16,4.0
438,False,38221,1937,1020,True,48267,False,4183,human,11.538847716949558,9.137222089409514,0.5265875064532782,9,69,0.6550557997970916,False,9,61,6.777777777777778
439,False,42560,87206,2995,True,16183,False,3608,human,4.485310421286031,11.796008869179602,0.034343967158223056,7,32,0.9667963769802995,False,7,26,3.7142857142857144
440,False,530,28,28,True,6664,False,2227,human,2.9923664122137406,0.23798832510103277,1.0,1,1,0.5,False,1,1,1.0
441,True,1,3535,921,True,5925,False,3192,human,1.856203007518797,0.0003132832080200501,0.26053748231966056,12,108,0.7933123877917415,False,12,97,8.083333333333334
442,True,64,0,0,True,146,False,1444,human,0.10110803324099724,0.0443213296398892,2.303236456121974,17,128,0.0,False,17,112,6.588235294117647
443,False,4571,61639,1507,True,105432,True,4406,human,23.929187471629596,1.0374489332728098,0.02444880676195266,26,158,0.976134672029899,False,26,133,5.115384615384615
444,True,15981,311,634,True,4675,False,2148,human,2.1764432029795158,7.439944134078212,2.0385852090032155,2,47,0.3291005291005291,False,2,46,23.0
445,False,102518,2568,543,True,100936,False,2736,human,36.89181286549707,37.470029239766085,0.21144859813084113,27,159,0.8254580520732884,False,27,133,4.925925925925926
446,True,1071,5,45,True,1552,False,2536,bot,0.61198738170347,0.4223186119873817,9.0,1,1,0.1,False,1,1,1.0
447,True,1185,62,67,True,1226,False,784,human,1.5637755102040816,1.5114795918367347,1.0806451612903225,4,22,0.4806201550387597,False,4,19,4.75
448,False,125,239,180,True,17512,False,2754,human,6.358750907770515,0.04538852578068264,0.7531380753138075,5,19,0.5704057279236276,False,5,15,3.0
449,False,1663,5,0,True,2420,False,3786,bot,0.6391970417326994,0.4392498679344955,0.0,23,112,1.0,False,22,90,4.090909090909091
450,False,3861,101,633,True,2478,False,4227,human,0.5862313697657914,0.9134137686302342,6.267326732673268,1,1,0.13760217983651227,False,1,1,1.0
451,False,37024,1054,2199,True,4877,False,1906,human,2.5587618048268626,19.424973767051416,2.086337760910816,15,133,0.32400860743928683,False,15,119,7.933333333333334
452,False,9364,491,1271,True,7496,False,4317,human,1.7363910122770443,2.169098911280982,2.5885947046843176,10,49,0.27866061293984107,False,10,40,4.0
453,False,18789,125,419,True,6812,False,4178,human,1.630445189085687,4.497127812350407,3.352,7,36,0.22977941176470587,False,7,30,4.285714285714286
454,True,11230,347277,2470,True,35846,False,3365,human,10.65260029717682,3.337295690936107,0.007112477935480898,1,4,0.9929377521465517,False,1,4,4.0
455,False,5707,5035,2617,True,14277,False,3706,human,3.8524015110631407,1.5399352401511064,0.5197616683217477,20,113,0.6579979090433874,False,20,94,4.7
456,False,185,70962,28,True,11459,False,3807,human,3.009981612818492,0.04859469398476491,0.00039457737944251854,7,74,0.9996055782504578,False,7,68,9.714285714285714
457,True,1332,10,31,True,1331,False,1446,bot,0.9204702627939142,0.921161825726141,3.1,18,107,0.24390243902439024,False,17,90,5.294117647058823
458,False,10179,87893,3366,True,67097,False,4560,bot,14.714254385964912,2.232236842105263,0.038296565141706394,14,65,0.9631159666443858,False,13,52,4.0
459,False,7,80,0,True,1451,False,3258,human,0.4453652547575199,0.002148557397176182,0.0,26,151,1.0,False,24,126,5.25
460,True,199,15,1271,True,271,False,3144,bot,0.08619592875318066,0.06329516539440204,84.73333333333333,1,1,0.01166407465007776,False,1,1,1.0
461,False,3217,180,627,True,4985,False,1909,human,2.611314824515453,1.6851754845468832,3.4833333333333334,13,76,0.22304832713754646,False,13,64,4.923076923076923
462,True,50515,444,300,True,31106,False,2858,human,10.883834849545137,17.674947515745277,0.6756756756756757,1,1,0.5967741935483871,False,1,1,1.0
463,False,1605,626,144,True,2148,False,1248,bot,1.7211538461538463,1.2860576923076923,0.23003194888178913,13,90,0.812987012987013,False,13,78,6.0
464,False,3665,421,719,True,5439,False,4065,human,1.3380073800738008,0.9015990159901599,1.7078384798099762,7,26,0.36929824561403507,False,7,20,2.857142857142857
465,True,77,46,0,True,82,False,3231,bot,0.025379139585267718,0.023831631073970908,0.0,1,1,1.0,False,1,1,1.0
466,False,1360,101,189,True,2630,False,3124,human,0.8418693982074263,0.4353393085787452,1.8712871287128714,12,71,0.3482758620689655,False,12,60,5.0
467,False,2890,615,569,True,14603,False,3578,bot,4.08133035215204,0.8077138065958636,0.9252032520325203,3,16,0.5194256756756757,False,3,14,4.666666666666667
468,False,572,5979,5150,True,14764,False,3626,bot,4.071704357418644,0.1577495863210149,0.861348051513631,20,153,0.5372450354928565,False,20,134,6.7
