default_profile,favourites_count,followers_count,friends_count,id,location,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
True,2252,90,560,3332902257,True,3207,False,1888,bot,1.6986228813559323,1.1927966101694916,6.222222222222222,30,148,0.13846153846153847,False,30,119,3.966666666666667
False,8480,16567,1355,281815044,True,15804,False,3415,human,4.627818448023426,2.4831625183016106,0.08178909881088911,11,128,0.9243945988170963,False,11,118,10.727272727272727
False,8604,250067,56496,78126385,True,3749,False,3977,human,0.9426703545385969,2.163439778727684,0.22592345251472606,4,23,0.8157116155569981,False,4,20,5.0
False,3924,2530,1028,20711495,True,13144,True,4205,human,3.1258026159334125,0.9331747919143877,0.40632411067193674,14,85,0.7110736368746486,False,14,72,5.142857142857143
True,95,9,0,188483855,True,135,False,3632,bot,0.03716960352422907,0.026156387665198236,0.0,1,7,1.0,False,1,7,7.0
False,2033,11,139,435169246,True,3292,False,3172,bot,1.0378310214375788,0.6409205548549811,12.636363636363637,1,1,0.07333333333333333,False,1,1,1.0
False,30,834612,14862,41425651,True,33135,True,4108,human,8.065968841285297,0.007302823758519961,0.01780707682132536,11,145,0.9825044674704582,False,11,135,12.272727272727273
False,24141,46696,1426,327684727,True,16084,True,3336,human,4.821342925659472,7.236510791366906,0.03053794757580949,20,151,0.9703669839158805,False,20,132,6.6
False,451,961,830,38537315,True,266142,False,4121,bot,64.58189759767046,0.10943945644261102,0.8636836628511967,11,64,0.536571747627024,False,11,54,4.909090909090909
False,7417,818,491,413403853,True,30900,False,3199,human,9.659268521412942,2.318537042825883,0.6002444987775061,8,69,0.6249045072574484,False,8,62,7.75
False,6111,184,99,1389895872,True,6172,False,2668,human,2.313343328335832,2.29047976011994,0.5380434782608695,19,124,0.6501766784452296,False,19,106,5.578947368421052
False,231,242,649,15731377,True,3194,False,4397,human,0.7264043666136002,0.05253581987718899,2.6818181818181817,12,64,0.2716049382716049,False,12,53,4.416666666666667
False,2077,37,54,739774489,True,2930,False,2935,bot,0.9982964224872232,0.7076660988074958,1.4594594594594594,20,141,0.4065934065934066,False,20,122,6.1
False,0,1095411,0,81534243,True,26966,True,3965,human,6.801008827238335,0.0,0.0,1,54,1.0,False,1,54,54.0
False,3738,1070,1015,378278231,True,28159,False,3253,human,8.656317245619428,1.149093144789425,0.9485981308411215,1,1,0.513189448441247,False,1,1,1.0
False,1279,15,60,382996982,True,1827,False,3245,bot,0.563020030816641,0.3941448382126348,4.0,1,1,0.2,False,1,1,1.0
True,1577,121,269,608703511,True,1428,False,2987,human,0.4780716437897556,0.5279544693672581,2.2231404958677685,25,157,0.31025641025641026,False,25,133,5.32
True,6,344912,894,28313220,True,1187,False,4157,human,0.28554245850372867,0.0014433485686793362,0.0025919654868488194,1,8,0.9974147354296918,False,1,8,8.0
False,17047,1198,984,300948695,True,6452,False,3380,human,1.9088757396449705,5.043491124260355,0.8213689482470785,12,109,0.5490375802016498,False,14,94,6.714285714285714
True,58,2,0,383260714,True,12,False,3244,bot,0.0036991368680641184,0.017879161528976572,0.0,9,59,1.0,False,9,51,5.666666666666667
True,15,1122,3370,923722600848809989,True,215,False,1027,bot,0.20934761441090555,0.014605647517039922,3.0035650623885917,24,155,0.2497773820124666,False,24,132,5.5
False,702,1585,2644,1202983213,True,2521,False,2736,human,0.9214181286549707,0.2565789473684211,1.6681388012618297,11,95,0.37479309529439586,False,11,85,7.7272727272727275
False,14269,50086,739,160175660,True,17492,True,3705,human,4.721187584345479,3.8512820512820514,0.014754622050073872,3,158,0.9854599114608952,False,3,156,52.0
True,12543,61,520,224925029,True,2273,False,3540,human,0.642090395480226,3.5432203389830508,8.524590163934427,26,152,0.10499139414802065,False,26,127,4.884615384615385
True,22603,409,390,1664100104,True,22794,False,2564,human,8.890015600624025,8.815522620904837,0.9535452322738386,19,109,0.5118898623279099,False,19,91,4.7894736842105265
False,8888,680345,183,491258363,True,6911,True,3109,human,2.222901254422644,2.8587970408491477,0.00026898117866670584,3,54,0.9997310911527519,False,3,50,16.666666666666668
False,10317,259,271,25699873,True,9917,False,4168,human,2.3793186180422263,2.4752879078694816,1.0463320463320462,6,38,0.48867924528301887,False,6,33,5.5
False,1879,4223,1204,1069811420,True,6993,True,2780,human,2.5154676258992805,0.6758992805755396,0.28510537532559793,16,124,0.7781463055094896,False,16,109,6.8125
True,16,1038871,242,238028607,True,7199,False,3505,human,2.0539229671897288,0.00456490727532097,0.00023294518761232146,8,60,0.9997671090632106,False,8,53,6.625
False,670,51,297,70789063,True,388,False,4004,human,0.0969030969030969,0.16733266733266733,5.823529411764706,19,136,0.14655172413793102,False,19,118,6.2105263157894735
False,0,849,1770,85989198,True,4818,False,3947,bot,1.2206739295667595,0.0,2.0848056537102475,7,48,0.3241695303550974,False,7,42,6.0
False,10288,6243,2461,20195338,True,34502,True,4212,human,8.191358024691358,2.442545109211776,0.39420150568636875,17,158,0.7172564338235294,False,17,142,8.352941176470589
True,41,676032,402,1262229906,True,1205,True,2716,human,0.44366715758468334,0.015095729013254787,0.0005946464072706617,5,50,0.9994057069869344,False,5,46,9.2
False,3497,8451,660,703335756,True,3547,False,2953,bot,1.2011513714866238,1.1842194378598037,0.07809726659566915,27,160,0.9275600921962462,False,27,134,4.962962962962963
True,309,10,0,208149044,True,51,False,3584,bot,0.014229910714285714,0.08621651785714286,0.0,8,57,1.0,False,8,50,6.25
False,16113,232638,4044,50595242,True,44079,True,4073,human,10.822244046157623,3.9560520500859315,0.017383230598612437,19,158,0.9829137830506756,False,19,140,7.368421052631579
True,1951,6,43,703857318,True,2633,False,2953,bot,0.8916356247883508,0.6606840501185235,7.166666666666667,1,1,0.12244897959183673,False,1,1,1.0
True,32935,877,770,2336493886,True,27112,False,2381,human,11.386812263754726,13.83242335153297,0.8779931584948689,18,97,0.5324833029751063,False,15,80,5.333333333333333
False,3126,2498,2494,24907451,True,16455,True,4172,human,3.9441514860977946,0.74928092042186,0.9983987189751802,8,67,0.5004006410256411,False,8,60,7.5
False,6832,2313068,647,38536306,True,2833,True,4121,human,0.6874545013346275,1.6578500363989324,0.0002797150797123128,24,128,0.9997203631389345,False,24,105,4.375
True,154,5,0,2459700563,True,32,False,2328,bot,0.013745704467353952,0.0661512027491409,0.0,8,52,1.0,False,8,45,5.625
True,9877,484,274,95951978,True,4625,False,3904,human,1.1846823770491803,2.529969262295082,0.5661157024793388,18,120,0.6385224274406333,False,18,103,5.722222222222222
True,13055,238,294,1600134836,True,11026,False,2590,human,4.257142857142857,5.04054054054054,1.2352941176470589,6,51,0.4473684210526316,False,6,46,7.666666666666667
False,240,938,1058,960765194,True,2035,False,2828,human,0.7195898161244696,0.08486562942008487,1.1279317697228144,20,144,0.46993987975951906,False,20,125,6.25
False,146,5812417,354,98310564,True,9525,True,3894,human,2.446070878274268,0.03749357986646122,6.0904095490739913e-05,6,26,0.9999390996135922,False,6,21,3.5
False,101650,60205,7262,387450674,True,267948,False,3237,human,82.77664504170528,31.402533209762126,0.12062121086288514,15,149,0.8923621918864038,False,14,135,9.642857142857142
True,169662,746457,358,28055231,True,47596,True,4158,human,11.446849446849447,40.8037518037518,0.00047959895881477435,4,33,0.9995206309460843,False,4,30,7.5
True,89,0,0,896153708991590400,True,186,False,1103,human,0.1686310063463282,0.08068902991840435,2.709531735934661,5,30,0.0,False,5,26,5.2
False,877,13,27,261715746,True,1453,False,3453,human,0.42079351288734435,0.2539820445988995,2.076923076923077,1,1,0.325,False,1,1,1.0
False,2361,64,156,381157528,True,2780,False,3248,bot,0.8559113300492611,0.7269088669950738,2.4375,3,20,0.2909090909090909,False,3,18,6.0
True,332,317,488,3257929151,True,382,False,1922,bot,0.1987513007284079,0.17273673257023933,1.5394321766561514,1,1,0.3937888198757764,False,1,1,1.0
False,3465,194,339,2444756300,True,659,False,2318,human,0.2842968075927524,1.494823123382226,1.7474226804123711,5,42,0.36397748592870544,False,7,35,5.0
False,11,224,41,4180417402,True,35414,False,1740,bot,20.35287356321839,0.00632183908045977,0.18303571428571427,27,155,0.8452830188679246,False,27,129,4.777777777777778
True,2084,31,16,1648367670,True,2842,False,2570,bot,1.1058365758754864,0.8108949416342413,0.5161290322580645,1,1,0.6595744680851063,False,1,1,1.0
True,0,834,824,1337464171,True,16498,False,2689,bot,6.13536630717739,0.0,0.988009592326139,1,14,0.503015681544029,False,1,14,14.0
False,1,9217,2037,139202541,True,6590,False,3762,bot,1.7517278043593834,0.0002658160552897395,0.2210046652923945,8,40,0.8189976897103253,False,8,33,4.125
False,3473,627008,377,43522180,True,9019,True,4098,human,2.200829673011225,0.8474865788189361,0.0006012682453812392,11,67,0.9993990930608797,False,11,57,5.181818181818182
True,4444,17,58,709923207847874560,True,153,False,1617,human,0.09461966604823747,2.748299319727891,3.411764705882353,1,1,0.22666666666666666,False,1,1,1.0
False,12236,350,255,970982604,True,15108,False,2823,human,5.351753453772583,4.334396032589444,0.7285714285714285,1,1,0.5785123966942148,False,1,1,1.0
False,46869,1093,172,388502138,True,84780,False,3235,human,26.207109737248842,14.488098918083463,0.15736505032021958,3,25,0.8640316205533597,False,3,23,7.666666666666667
False,2363,166,409,229906582,True,3300,False,3526,bot,0.9359047078842881,0.6701644923425979,2.463855421686747,10,45,0.288695652173913,False,10,36,3.6
False,52640,104023,2231,17833574,True,92618,True,4277,human,21.654898293196165,12.307692307692308,0.02144717995058785,4,114,0.9790031434110715,False,7,107,15.285714285714286
True,7710,20,318,789174820864794624,True,2424,False,1398,human,1.7339055793991416,5.515021459227468,15.9,4,13,0.05917159763313609,False,4,10,2.5
False,0,19,48,790017240733278208,True,2,False,1396,bot,0.0014326647564469914,0.0,2.526315789473684,13,93,0.2835820895522388,False,13,81,6.230769230769231
False,2012,500,2437,485758924,True,2602,False,3115,human,0.8353130016051364,0.6459069020866773,4.874,27,160,0.17024174327545114,False,26,134,5.153846153846154
False,607,4254877,2668,38797799,True,38105,True,4120,human,9.24878640776699,0.14733009708737865,0.0006270451531266356,9,90,0.9993733477861068,False,9,82,9.11111111111111
False,6721,545,527,286790217,True,2394,False,3405,human,0.7030837004405286,1.9738619676945668,0.9669724770642202,19,160,0.5083955223880597,False,19,142,7.473684210526316
False,5023,101576,286,243794165,True,9728,False,3491,human,2.786594099112002,1.4388427384703524,0.002815625738363393,7,66,0.9971922797510357,False,7,60,8.571428571428571
False,2308,46,81,364913101,True,3161,False,3276,bot,0.9648962148962149,0.7045177045177046,1.7608695652173914,4,30,0.36220472440944884,False,4,27,6.75
True,990,20,135,34079698,True,1177,False,4137,bot,0.28450568044476676,0.23930384336475707,6.75,3,20,0.12903225806451613,False,3,18,6.0
True,1170,5,46,3046120975,True,1667,False,2000,bot,0.8335,0.585,9.2,1,1,0.09803921568627451,False,1,1,1.0
True,2457,30,0,1649155531,True,3416,False,2570,bot,1.3291828793774318,0.9560311284046693,0.0,1,1,1.0,False,1,1,1.0
True,836,26162,333,458234232,True,8630,True,3146,human,2.743165924984107,0.26573426573426573,0.01272838468007033,3,21,0.9874315908662011,False,3,19,6.333333333333333
False,370,267263,574,160963548,True,9811,False,3703,human,2.6494733999459896,0.09991898460707535,0.0021476972121094204,8,109,0.9978569055059607,False,8,102,12.75
False,6804,5092,983,366744934,True,15825,True,3273,human,4.835013748854262,2.0788267644362968,0.19304791830322074,19,156,0.8381893004115226,False,19,138,7.2631578947368425
True,158,0,0,772708087119679488,True,366,False,1444,human,0.25346260387811637,0.10941828254847645,2.709531735934661,8,104,0.0,False,8,97,12.125
False,5520,30521,1406,55060406,True,20191,False,4059,human,4.974377925597437,1.359940872135994,0.04606664263949412,5,36,0.9559620384001002,False,5,32,6.4
False,10906,916,74,386934416,True,38737,False,3238,human,11.963248919085855,3.3681284743668933,0.08078602620087336,9,86,0.9252525252525252,False,9,78,8.666666666666666
False,140,1492643,84,78120081,True,15152,True,3977,human,3.809906965049032,0.0352024138798089,5.6276015095371094e-05,24,144,0.9999437271517163,False,24,121,5.041666666666667
True,2,0,0,325329890,True,101,False,3340,human,0.030239520958083833,0.0005988023952095808,2.709531735934661,1,1,0.0,False,1,1,1.0
False,1487,2157,1141,23863527,True,12765,False,4178,human,3.055289612254667,0.3559119195787458,0.5289754288363467,18,108,0.6540327471194664,False,18,91,5.055555555555555
True,70,6,0,554703706,True,16,False,3047,bot,0.005251066622907778,0.02297341647522153,0.0,8,52,1.0,False,8,45,5.625
False,5042,488058,523,6297852,True,2046,True,4835,human,0.42316442605997934,1.042812823164426,0.0010715939498993972,21,164,0.9989295531344854,False,21,144,6.857142857142857
False,0,40,1,786284811212075010,True,1397,False,1406,bot,0.9935988620199147,0.0,0.025,9,64,0.975609756097561,False,9,56,6.222222222222222
False,35386,1381,1095,1249904934,True,75041,False,2721,human,27.578463800073504,13.004777655273797,0.7929036929761043,1,1,0.5577544426494345,False,1,1,1.0
True,78,3,0,285482683,True,122,False,3408,bot,0.0357981220657277,0.022887323943661973,0.0,1,1,1.0,False,1,1,1.0
False,1164,31,649,21766005,True,460,False,4193,bot,0.10970665394705462,0.2776055330312425,20.93548387096774,1,1,0.045588235294117645,False,1,1,1.0
False,2508,1317958,354,106170524,True,9395,True,3865,human,2.4307891332470892,0.6489003880983183,0.0002685973301121887,16,93,0.999731474795041,False,16,78,4.875
False,99,371033,455,139205255,True,319,False,3762,human,0.0847953216374269,0.02631578947368421,0.0012263060159069408,12,87,0.9987751959686451,False,12,76,6.333333333333333
False,67,2793744,750,22548403,True,10010,True,4187,human,2.3907332218772392,0.0160019106759016,0.00026845695239077023,1,1,0.9997316150974023,False,1,1,1.0
False,882,163,180,979638601,True,1809,False,2819,human,0.6417169208939341,0.31287690670450513,1.1042944785276074,18,120,0.4752186588921283,False,18,103,5.722222222222222
False,11,21,0,229122421,True,159,False,3528,human,0.045068027210884355,0.0031179138321995466,0.0,28,151,1.0,False,28,124,4.428571428571429
True,16346,75,390,3506959932,True,8514,False,1805,human,4.716897506925208,9.05595567867036,5.2,1,1,0.16129032258064516,False,1,1,1.0
False,13585,39603,29994,749170170413940736,True,19143,False,1509,bot,12.685884691848907,9.002650762094103,0.7573668661465041,17,143,0.5690331479805164,False,17,127,7.470588235294118
False,1778,842,336,1589907487,True,12843,False,2594,human,4.951040863531226,0.6854279105628374,0.3990498812351544,2,18,0.7147707979626485,False,2,17,8.5
True,3,11,2055,3164603961,True,7,False,1954,bot,0.0035823950870010235,0.0015353121801432957,186.8181818181818,1,1,0.005324298160696999,False,1,1,1.0
True,130,1,0,772083903771336704,True,301,False,1445,human,0.2083044982698962,0.08996539792387544,0.0,2,11,1.0,False,2,10,5.0
False,22499,3427,168,157034224,True,41089,False,3714,human,11.06327409800754,6.057889068389876,0.04902246863145608,12,77,0.95326842837274,False,12,66,5.5
False,13135,142624,118717,437523529,True,126591,False,3169,bot,39.946670874092774,4.144840643736194,0.8323774399820507,21,157,0.545739091837867,False,21,137,6.523809523809524
False,4929,434,1087,537139665,True,9186,False,3068,bot,2.9941329856584096,1.6065840938722296,2.5046082949308754,21,113,0.2853385930309007,False,20,93,4.65
True,65,4,0,60820070,True,22,False,4040,bot,0.005445544554455445,0.01608910891089109,0.0,3,32,1.0,False,3,30,10.0
True,338,6,0,1907893790,True,56,False,2518,bot,0.022239872915011914,0.13423351866560762,0.0,9,67,1.0,False,9,59,6.555555555555555
False,8319,1274,922,3185320003,True,86788,False,1933,bot,44.89808587687532,4.3036730470770825,0.7237048665620094,15,97,0.5801457194899818,False,15,83,5.533333333333333
False,1292,1480816,21186,147589125,True,1195696,False,3739,human,319.7903182669163,0.3455469376838727,0.014306976693930913,18,132,0.9858948257059578,False,18,115,6.388888888888889
False,2407,692,0,328210196,True,13438,False,3335,human,4.029385307346327,0.7217391304347827,0.0,17,102,1.0,False,17,86,5.0588235294117645
False,101,520347,109,405015059,True,4926,False,3210,human,1.5345794392523364,0.03146417445482866,0.00020947559993619643,1,1,0.9997905682709008,False,1,1,1.0
False,1159,1103,1720,39586129,True,3417,False,4116,bot,0.8301749271137027,0.2815840621963071,1.5593834995466909,15,96,0.39071909316330145,False,15,82,5.466666666666667
True,2404,61,28,122159370,True,3288,False,3813,bot,0.8623131392604249,0.6304746918436926,0.45901639344262296,1,1,0.6853932584269663,False,1,1,1.0
True,190316,909,215,327164781,True,39090,False,3337,human,11.714114474078514,57.032064728798325,0.23652365236523654,12,83,0.8087188612099644,False,12,72,6.0
False,26714,29046,4209,1528307430,True,92,True,2618,human,0.03514132925897632,10.203972498090145,0.14490807684362736,5,33,0.8734325665313487,False,5,29,5.8
True,26,1,0,883951634,True,26,False,2864,bot,0.009078212290502794,0.009078212290502794,0.0,1,1,1.0,False,1,1,1.0
False,1847,520,419,526391347,True,10455,False,3077,bot,3.3977900552486187,0.6002599935001625,0.8057692307692308,1,1,0.5537806176783813,False,1,1,1.0
False,13644,792,290,1658061462,True,18679,False,2566,human,7.279423226812159,5.317225253312548,0.3661616161616162,1,1,0.7319778188539742,False,1,1,1.0
False,958,1920015,224,299373263,True,2654,True,3383,human,0.7845107892403193,0.2831806089269879,0.00011666575521545405,14,79,0.9998833478540953,False,14,66,4.714285714285714
False,48743,1202,321,1586237918,True,31635,False,2595,bot,12.190751445086706,18.783429672447014,0.2670549084858569,23,149,0.7892317793827971,False,23,126,5.478260869565218
False,148,168610,85,483656289,True,8563,False,3118,human,2.746311738293778,0.04746632456703015,0.0005041219382005812,1,1,0.9994961320726755,False,1,1,1.0
True,493,76,1113,3131317623,True,79,False,1965,human,0.04020356234096692,0.2508905852417303,14.644736842105264,15,82,0.063919259882254,False,15,68,4.533333333333333
True,39,0,0,876868437498363904,True,217,False,1156,bot,0.18771626297577854,0.03373702422145329,2.709531735934661,1,1,0.0,False,1,1,1.0
False,1566,31,36,1881679015,True,4419,False,2526,human,1.7494061757719714,0.6199524940617577,1.1612903225806452,1,23,0.4626865671641791,False,1,23,23.0
False,3135,60,208,35391199,True,3261,False,4133,human,0.7890152431647713,0.7585289136220663,3.466666666666667,1,6,0.22388059701492538,False,1,6,6.0
True,1536,13,52,874379332579405826,True,163,False,1163,bot,0.14015477214101463,1.3207222699914016,4.0,8,40,0.2,False,8,33,4.125
False,32751,133385,27616,36439939,True,27993,True,4129,human,6.77960765318479,7.9319447808186005,0.20703977208831578,8,81,0.8284731150738194,False,8,74,9.25
False,1619,18,0,149163313,True,2369,False,3735,bot,0.6342704149933066,0.43346720214190093,0.0,1,1,1.0,False,1,1,1.0
True,2409,83964,295,1004804740105035777,True,3694,True,803,human,4.60024906600249,3.0,0.003513410509265876,23,159,0.9964988903262559,False,24,135,5.625
True,776,9,53,783292921114140672,True,1368,False,1414,human,0.9674681753889675,0.5487977369165488,5.888888888888889,9,44,0.14516129032258066,False,9,36,4.0
True,2366,112,244,1006639362,True,3524,False,2806,bot,1.255880256593015,0.8431931575196009,2.1785714285714284,1,1,0.3146067415730337,False,1,1,1.0
False,2841,895,168,231999899,True,9553,False,3520,bot,2.7139204545454545,0.8071022727272728,0.1877094972067039,6,28,0.8419567262464722,False,6,23,3.8333333333333335
True,25,5,0,877353395538935808,True,182,False,1155,bot,0.15757575757575756,0.021645021645021644,0.0,10,51,1.0,False,10,42,4.2
False,1220,500,2575,160179878,True,6760,False,3705,human,1.8245614035087718,0.3292847503373819,5.15,1,1,0.16260162601626016,False,1,1,1.0
True,6490,6683,714,227545922,True,19489,True,3533,human,5.516275120294368,1.8369657514859892,0.10683824629657339,19,108,0.903474381506016,False,19,90,4.7368421052631575
False,2006,31,85,30933781,True,2679,False,4145,human,0.6463208685162847,0.483956574185766,2.7419354838709675,6,36,0.2672413793103448,False,6,31,5.166666666666667
False,620,1570295,243,99092563,True,5320,True,3890,human,1.3676092544987146,0.15938303341902313,0.00015474799321146663,4,44,0.9998452759500248,False,4,41,10.25
True,649,27,0,807229152612925440,True,1386,False,1348,human,1.0281899109792285,0.4814540059347181,0.0,5,26,1.0,False,5,22,4.4
False,2116,59,252,20450738,True,2934,False,4208,bot,0.6972433460076045,0.502851711026616,4.271186440677966,2,8,0.18971061093247588,False,2,7,3.5
False,3465,6,0,10228502,True,5260,False,4662,human,1.1282711282711282,0.7432432432432432,0.0,1,1,1.0,False,1,1,1.0
False,18251,861,1238,3132102629,True,4917,False,1964,human,2.503564154786151,9.29276985743381,1.437862950058072,22,136,0.4101953311100524,False,22,115,5.2272727272727275
False,2429,102,0,278399214,True,4783,False,3422,bot,1.3977206312098187,0.7098188194038574,0.0,1,8,1.0,False,1,8,8.0
False,2771,198654,1114,5768282,True,52620,False,4855,human,10.838311019567456,0.5707518022657054,0.005607740090811159,3,108,0.9944235312963037,False,3,106,35.333333333333336
False,5299,236265,1057,21728303,True,48629,True,4194,human,11.594897472579875,1.2634716261325702,0.004473790023913826,17,141,0.9955461356300722,False,17,125,7.352941176470588
True,115,11,0,318512526,True,20,False,3351,bot,0.005968367651447329,0.034318113995822144,0.0,8,57,1.0,False,8,50,6.25
False,209,122,343,423891097,True,412,False,3186,human,0.1293157564344005,0.06559949780288764,2.8114754098360657,6,24,0.2623655913978495,False,6,19,3.1666666666666665
False,296,1155477,557,45090120,True,2334,True,4092,human,0.5703812316715543,0.07233626588465299,0.00048205200103507037,2,14,0.9995181802611341,False,2,13,6.5
True,369,29,0,1197221184,True,72,False,2737,bot,0.026306174643770552,0.13481914504932407,0.0,5,41,1.0,False,5,37,7.4
False,1418,29739,545,221512549,True,1984,False,3549,human,0.5590307128768667,0.399549168779938,0.018326103769460977,13,89,0.9820036983225465,False,14,76,5.428571428571429
True,2144,195,3545,4696841353,True,7332,False,1690,human,4.338461538461538,1.2686390532544378,18.17948717948718,19,158,0.05213903743315508,False,19,140,7.368421052631579
False,23389,723,131,18094575,True,10801,False,4267,human,2.5312866182329508,5.4813686430747595,0.18118948824343015,28,159,0.8466042154566745,False,28,132,4.714285714285714
False,513,2647393,912,790680,True,222306,True,4925,bot,45.13827411167512,0.10416243654822335,0.000344489843404436,22,113,0.9996556287889801,False,22,92,4.181818181818182
False,28,15,67,599269165,True,11,False,2997,human,0.003670337003670337,0.009342676009342675,4.466666666666667,1,1,0.18292682926829268,False,1,1,1.0
True,148,2434326,115,44312605,True,589,True,4095,human,0.14383394383394382,0.036141636141636145,4.724100223224005e-05,16,96,0.9999527612293746,False,6,81,13.5
False,754,30457,454,19139694,True,7442,False,4231,human,1.758922240605058,0.17820846135665327,0.014906261286403783,9,100,0.9853126718643849,False,9,92,10.222222222222221
False,50895,309,646,210242862,True,20331,False,3580,human,5.679050279329609,14.216480446927374,2.0906148867313914,1,1,0.32356020942408376,False,1,1,1.0
True,15,1,0,877379085214679040,True,162,False,1155,bot,0.14025974025974025,0.012987012987012988,0.0,1,1,1.0,False,1,1,1.0
False,1428,4,1,61347634,True,2143,False,4038,bot,0.5307082714214958,0.3536404160475483,0.25,3,15,0.8,False,3,13,4.333333333333333
False,485,829,1458,115873334,True,240097,False,3833,bot,62.63944690842682,0.12653274197756326,1.758745476477684,3,135,0.3624836029733275,False,5,131,26.2
False,2319,316093,1648,815537202,True,3634,True,2899,human,1.2535357019661952,0.7999310106933425,0.005213655474812793,1,1,0.9948133857449936,False,1,1,1.0
False,2323,206,0,399777705,True,3167,False,3218,bot,0.9841516469857055,0.7218769422001243,0.0,4,18,1.0,False,4,15,3.75
False,4096,228,300,250354638,True,15237,False,3477,bot,4.382226056945643,1.178027034800115,1.3157894736842106,14,77,0.4318181818181818,False,14,64,4.571428571428571
False,127,32,0,432537664,True,921,False,3175,human,0.2900787401574803,0.04,0.0,4,26,1.0,False,4,23,5.75
True,2196,143,381,792462217,True,1892,False,2910,human,0.650171821305842,0.7546391752577319,2.664335664335664,17,87,0.2729007633587786,False,15,71,4.733333333333333
False,24788,1188,556,2171867880,True,24491,False,2481,human,9.8714228133817,9.991132607819427,0.468013468013468,5,27,0.6811926605504587,False,5,23,4.6
True,70,0,0,772384385609920512,True,197,False,1445,human,0.13633217993079585,0.04844290657439446,2.709531735934661,10,75,0.0,False,10,66,6.6
True,594,60,168,73140135,True,854,False,3995,human,0.2137672090112641,0.14868585732165207,2.8,1,17,0.2631578947368421,False,1,17,17.0
False,2367,17,61,197660588,True,3158,False,3609,bot,0.8750346356331393,0.655860349127182,3.588235294117647,1,1,0.21794871794871795,False,1,1,1.0
True,2037,6,32,803412430193770496,True,2924,False,1359,bot,2.151582045621781,1.4988962472406182,5.333333333333333,10,58,0.15789473684210525,False,10,49,4.9
True,1262,5,13,116134032,True,1997,False,3832,bot,0.5211377870563675,0.32933194154488515,2.6,1,1,0.2777777777777778,False,1,1,1.0
False,1901,74,866,24907585,True,2475,False,4172,bot,0.5932406519654841,0.4556567593480345,11.702702702702704,1,1,0.07872340425531915,False,1,1,1.0
False,52994,966,190,2617776990,True,88810,False,2230,human,39.82511210762332,23.764125560538115,0.19668737060041408,14,80,0.8356401384083045,False,14,67,4.785714285714286
True,2352,0,69,796091152437018624,True,3249,False,1379,bot,2.35605511240029,1.7055837563451777,2.709531735934661,1,1,0.0,False,1,1,1.0
False,46320,511,2493,291775035,True,19888,False,3396,human,5.856301531213192,13.639575971731448,4.87866927592955,24,125,0.17010652463382156,False,24,102,4.25
False,62208,1672,389,256115497,True,161386,False,3465,human,46.57604617604618,17.953246753246752,0.2326555023923445,5,25,0.8112566715186803,False,5,21,4.2
True,15,0,0,849175990140096512,True,133,False,1233,bot,0.10786699107866991,0.012165450121654502,2.709531735934661,14,89,0.0,False,14,76,5.428571428571429
True,7,3,0,412354660,True,10,False,3200,bot,0.003125,0.0021875,0.0,1,1,1.0,False,1,1,1.0
True,2156,64,404,2728659003,True,2918,False,2212,bot,1.3191681735985534,0.9746835443037974,6.3125,1,1,0.13675213675213677,False,1,1,1.0
False,1535,4,24,16519549,True,2255,False,4341,bot,0.5194655609306611,0.3536051601013591,6.0,5,31,0.14285714285714285,False,5,27,5.4
True,829,53,0,2171079759,True,144,False,2477,bot,0.05813484053290271,0.33467904723455794,0.0,6,52,1.0,False,6,47,7.833333333333333
True,1257,146,746,2818051585,True,8085,False,2161,human,3.7413234613604813,0.5816751503933364,5.109589041095891,4,21,0.16367713004484305,False,4,18,4.5
True,1053,40,592,861135093213138944,True,1233,False,1200,bot,1.0275,0.8775,14.8,10,79,0.06329113924050633,False,10,70,7.0
False,1589,9,0,94899391,True,2250,False,3909,bot,0.5755947812739831,0.4064978255308263,0.0,1,1,1.0,False,1,1,1.0
False,1487,302,500,357567715,True,3041,False,3288,human,0.9248783454987834,0.45225060827250607,1.6556291390728477,16,107,0.3765586034912718,False,16,92,5.75
False,35,162,2,3229361280,True,47856,False,1909,bot,25.06862231534835,0.018334206390780514,0.012345679012345678,6,30,0.9878048780487805,False,6,25,4.166666666666667
True,1438,2,25,1516505838,True,2035,False,2622,bot,0.7761250953470633,0.5484363081617086,12.5,1,1,0.07407407407407407,False,1,1,1.0
False,2800,607,0,358356698,True,9290,False,3287,bot,2.82628536659568,0.8518405841192577,0.0,1,4,1.0,False,1,4,4.0
True,53,0,0,772604731399237632,True,104,False,1444,human,0.07202216066481995,0.036703601108033244,2.709531735934661,19,115,0.0,False,19,97,5.105263157894737
True,1381,2,48,4905513086,True,1996,False,1648,bot,1.2111650485436893,0.8379854368932039,24.0,1,1,0.04,False,1,1,1.0
True,2214,26714,4501,240128281,True,1378,False,3500,human,0.39371428571428574,0.6325714285714286,0.16848843303136932,15,92,0.8558065032836777,False,13,78,6.0
True,1883,74,40,1034115201979826178,True,509,False,722,human,0.7049861495844876,2.60803324099723,0.5405405405405406,1,1,0.6491228070175439,False,1,1,1.0
