,default_profile,favourites_count,followers_count,friends_count,id,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
653,0.0,1.5565321073505411,0.7028357457126583,0.10731988112677052,55050269,0.5243676742751389,100.0,76.46680942184153,human,3.5809312638580932,1.3604336043360434,0.0054231311464725636,14,150,99.46061205690697,False,14,137,8.060288335517694
654,100.0,1.8355916485090047,0.00523879982929179,0.021857686099190452,2196506641,0.08427402044077911,0.0,42.398286937901496,human,0.946515397082658,2.6385737439222043,0.14818223653934653,19,121,87.09418837675351,False,19,103,4.05601158860454
655,0.0,0.450723440719579,0.0026133727634387025,0.16182833434928584,538713703,0.7826011667045467,0.0,55.203426124196994,human,7.075342465753424,0.5215264187866928,2.199261992619926,12,81,31.257208765859286,False,12,70,4.434250764525994
656,100.0,0.5936357511916407,0.0017526955710516023,0.2810273927038772,416028833,0.07189988130927773,0.0,57.98715203426124,human,0.6235919899874843,0.6589486858573217,5.694635488308116,18,132,14.937333059379496,False,18,115,4.943934760448522
657,0.0,4.88100506535349,0.0002651946531164735,0.04622696966940589,14690197,0.1220818857755122,0.0,85.610278372591,human,0.7543468568880963,3.860008916629514,6.1909090909090905,29,131,13.90644753476612,False,29,102,2.309395760835179
658,100.0,4.768253735592494,0.001125871845503574,0.021721924073729644,839237419815796736,0.5849396264669489,0.0,16.531049250535332,human,12.868253968253969,13.425396825396826,0.6852248394004282,1,11,59.339263024142305,False,1,11,9.174311926605505
659,100.0,0.7221722671191754,8.679097738357315e-05,0.0023079544328337745,801383178,0.10480138244026682,0.0,51.777301927194856,bot,0.9996558843771507,0.8816242257398486,0.9444444444444444,4,24,51.42857142857142,False,4,21,3.89908256880734
660,100.0,2.728018423567283,0.0003302878861541534,0.009503341782256718,99352713,0.2540847285806538,0.0,72.82655246252676,human,1.8110053998457187,2.4885574697865773,1.0218978102189782,4,25,49.458483754512635,False,4,22,4.128440366972478
661,0.0,3.250057080360692,1.1097311345707122,0.01839575444993979,67683993,0.2780393302812862,100.0,75.52462526766594,human,1.919551681195517,2.87173100871731,0.0005887400745158102,8,61,99.94116063364136,False,8,54,5.275229357798166
662,100.0,0.31288494008676215,6.268237255480284e-05,0.0,849040777485406208,0.05498014004783705,0.0,15.95289079229122,bot,1.2360097323600974,0.9002433090024331,0.0,6,29,100.0,False,6,24,2.7522935779816518
